,Bat1,Bat2,Bat3,Bat4,Bat5,Bat6,Bat7,Bat8,Bat9,Bat10
2017-06-12 06:10:00,621.0,1078.0,731.0,274.0,716.0,952.0,1111.0,657.0,450.0,693.0
2017-06-12 06:20:00,675.0,1097.0,702.0,269.0,765.0,1020.0,1039.0,754.0,473.0,758.0
2017-06-12 06:30:00,727.0,1145.0,700.0,263.0,859.0,969.0,1054.0,746.0,475.0,741.0
2017-06-12 06:40:00,643.0,1165.0,685.0,268.0,846.0,958.0,1047.0,694.0,541.0,671.0
2017-06-12 06:50:00,707.0,1171.0,681.0,277.0,880.0,1021.0,1108.0,724.0,560.0,718.0
2017-06-12 07:00:00,655.0,1085.0,631.0,281.0,925.0,992.0,1034.0,763.0,551.0,751.0
2017-06-12 07:10:00,567.0,1060.0,656.0,272.0,925.0,978.0,995.0,679.0,554.0,764.0
2017-06-12 07:20:00,602.0,1040.0,829.0,267.0,837.0,1043.0,1027.0,664.0,549.0,761.0
2017-06-12 07:30:00,550.0,1051.0,831.0,268.0,841.0,1067.0,1059.0,653.0,564.0,740.0
2017-06-12 07:40:00,544.0,1046.0,780.0,281.0,803.0,1097.0,947.0,713.0,520.0,721.0
2017-06-12 07:50:00,576.0,1041.0,721.0,391.0,876.0,1132.0,994.0,702.0,486.0,731.0
2017-06-12 08:00:00,552.0,1019.0,762.0,408.0,969.0,1133.0,916.0,650.0,531.0,730.0
2017-06-12 08:10:00,616.0,1042.0,742.0,405.0,921.0,1106.0,990.0,650.0,567.0,704.0
2017-06-12 08:20:00,619.0,1063.0,720.0,397.0,932.0,1149.0,1061.0,680.0,563.0,738.0
2017-06-12 08:30:00,750.0,1080.0,746.0,402.0,1065.0,1178.0,1102.0,639.0,574.0,765.0
2017-06-12 08:40:00,737.0,1047.0,787.0,410.0,1051.0,1073.0,1121.0,709.0,645.0,755.0
2017-06-12 08:50:00,713.0,1374.0,712.0,406.0,1003.0,1199.0,1159.0,755.0,623.0,761.0
2017-06-12 09:00:00,696.0,1422.0,697.0,409.0,1001.0,1324.0,1204.0,712.0,587.0,763.0
2017-06-12 09:10:00,710.0,1366.0,724.0,394.0,1012.0,1354.0,1227.0,715.0,589.0,779.0
2017-06-12 09:20:00,667.0,1366.0,691.0,387.0,1006.0,1309.0,1202.0,743.0,562.0,826.0
2017-06-12 09:30:00,732.0,1383.0,743.0,395.0,977.0,1321.0,1203.0,737.0,496.0,862.0
2017-06-12 09:40:00,732.0,1374.0,834.0,411.0,972.0,1269.0,1198.0,723.0,506.0,828.0
2017-06-12 09:50:00,753.0,1413.0,808.0,407.0,970.0,1274.0,1230.0,733.0,557.0,832.0
2017-06-12 10:00:00,771.0,1298.0,764.0,414.0,1005.0,1381.0,1234.0,736.0,500.0,881.0
2017-06-12 10:10:00,712.0,1362.0,828.0,407.0,1005.0,1348.0,1215.0,727.0,501.0,851.0
2017-06-12 10:20:00,785.0,1400.0,765.0,402.0,1009.0,1364.0,1208.0,731.0,500.0,880.0
2017-06-12 10:30:00,752.0,1372.0,792.0,408.0,993.0,1341.0,1180.0,711.0,505.0,878.0
2017-06-12 10:40:00,761.0,1360.0,799.0,416.0,990.0,1391.0,1178.0,738.0,523.0,864.0
2017-06-12 10:50:00,731.0,1365.0,809.0,411.0,1011.0,1474.0,1168.0,722.0,539.0,843.0
2017-06-12 11:00:00,698.0,1426.0,803.0,424.0,1000.0,1427.0,1274.0,731.0,503.0,791.0
2017-06-12 11:10:00,797.0,1452.0,826.0,407.0,995.0,1414.0,1261.0,766.0,498.0,778.0
2017-06-12 11:20:00,773.0,1428.0,810.0,403.0,995.0,1391.0,1181.0,740.0,548.0,789.0
2017-06-12 11:30:00,744.0,1425.0,860.0,403.0,1071.0,1443.0,1183.0,763.0,641.0,798.0
2017-06-12 11:40:00,780.0,1438.0,815.0,412.0,1021.0,1392.0,1148.0,776.0,578.0,802.0
2017-06-12 11:50:00,867.0,1434.0,822.0,437.0,956.0,1357.0,1131.0,769.0,593.0,825.0
2017-06-12 12:00:00,874.0,1414.0,820.0,430.0,925.0,1371.0,1116.0,758.0,525.0,790.0
2017-06-12 12:10:00,826.0,1352.0,826.0,416.0,945.0,1418.0,1285.0,759.0,596.0,812.0
2017-06-12 12:20:00,790.0,1370.0,823.0,420.0,1000.0,1369.0,1251.0,767.0,586.0,792.0
2017-06-12 12:30:00,950.0,1383.0,832.0,415.0,939.0,1415.0,1178.0,752.0,614.0,806.0
2017-06-12 12:40:00,895.0,1368.0,820.0,427.0,945.0,1372.0,1236.0,753.0,580.0,835.0
2017-06-12 12:50:00,794.0,1395.0,827.0,429.0,922.0,1406.0,1279.0,759.0,596.0,797.0
2017-06-12 13:00:00,792.0,1372.0,827.0,440.0,955.0,1380.0,1238.0,742.0,554.0,760.0
2017-06-12 13:10:00,775.0,1362.0,783.0,419.0,951.0,1376.0,1230.0,682.0,526.0,757.0
2017-06-12 13:20:00,734.0,1361.0,731.0,415.0,986.0,1399.0,1270.0,700.0,526.0,759.0
2017-06-12 13:30:00,748.0,1308.0,799.0,415.0,987.0,1419.0,1214.0,729.0,531.0,769.0
2017-06-12 13:40:00,755.0,1327.0,810.0,426.0,1004.0,1401.0,1177.0,717.0,524.0,722.0
2017-06-12 13:50:00,744.0,1361.0,807.0,431.0,1026.0,1455.0,1155.0,741.0,525.0,755.0
2017-06-12 14:00:00,760.0,1331.0,801.0,429.0,1039.0,1430.0,1175.0,751.0,507.0,840.0
2017-06-12 14:10:00,723.0,1306.0,806.0,428.0,1005.0,1442.0,1294.0,760.0,499.0,877.0
2017-06-12 14:20:00,699.0,1342.0,826.0,424.0,1017.0,1428.0,1229.0,754.0,551.0,810.0
2017-06-12 14:30:00,756.0,1327.0,842.0,430.0,994.0,1473.0,1166.0,752.0,512.0,775.0
2017-06-12 14:40:00,767.0,1330.0,833.0,428.0,1024.0,1488.0,1173.0,742.0,519.0,721.0
2017-06-12 14:50:00,784.0,1280.0,854.0,429.0,1016.0,1544.0,1151.0,783.0,547.0,766.0
2017-06-12 15:00:00,780.0,1402.0,762.0,442.0,1014.0,1522.0,1140.0,772.0,503.0,758.0
2017-06-12 15:10:00,797.0,1463.0,788.0,422.0,1018.0,1495.0,1107.0,846.0,515.0,764.0
2017-06-12 15:20:00,738.0,1422.0,847.0,421.0,1020.0,1496.0,1134.0,871.0,520.0,796.0
2017-06-12 15:30:00,777.0,1380.0,752.0,421.0,1034.0,1458.0,1123.0,871.0,539.0,804.0
2017-06-12 15:40:00,741.0,1372.0,796.0,444.0,976.0,1474.0,1122.0,801.0,558.0,808.0
2017-06-12 15:50:00,773.0,1376.0,839.0,436.0,1011.0,1492.0,1136.0,783.0,557.0,812.0
2017-06-12 16:00:00,776.0,1332.0,778.0,448.0,981.0,1504.0,1123.0,771.0,518.0,812.0
2017-06-12 16:10:00,818.0,1292.0,824.0,423.0,986.0,1489.0,1139.0,761.0,508.0,795.0
2017-06-12 16:20:00,778.0,1189.0,800.0,429.0,1097.0,1509.0,1115.0,762.0,492.0,806.0
2017-06-12 16:30:00,792.0,1236.0,742.0,426.0,1090.0,1477.0,1126.0,747.0,501.0,820.0
2017-06-12 16:40:00,804.0,1359.0,793.0,439.0,984.0,1445.0,1174.0,745.0,499.0,809.0
2017-06-12 16:50:00,790.0,1402.0,822.0,444.0,992.0,1472.0,1171.0,745.0,484.0,796.0
2017-06-12 17:00:00,758.0,1331.0,830.0,327.0,971.0,1455.0,1191.0,729.0,491.0,796.0
2017-06-12 17:10:00,738.0,1269.0,838.0,287.0,1050.0,1455.0,1199.0,738.0,471.0,788.0
2017-06-12 17:20:00,722.0,1359.0,849.0,282.0,1095.0,1497.0,1163.0,733.0,480.0,803.0
2017-06-12 17:30:00,745.0,1308.0,827.0,296.0,1056.0,1487.0,1195.0,730.0,476.0,779.0
2017-06-12 17:40:00,745.0,1335.0,853.0,313.0,1018.0,1480.0,1189.0,744.0,511.0,802.0
2017-06-12 17:50:00,749.0,1316.0,863.0,323.0,1019.0,1461.0,1165.0,729.0,494.0,792.0
2017-06-12 18:00:00,747.0,1319.0,832.0,321.0,965.0,1347.0,1128.0,731.0,469.0,786.0
2017-06-12 18:10:00,725.0,1313.0,785.0,294.0,973.0,1287.0,1128.0,738.0,454.0,796.0
2017-06-12 18:20:00,731.0,1302.0,700.0,290.0,1022.0,1267.0,1124.0,748.0,453.0,788.0
2017-06-12 18:30:00,725.0,1291.0,699.0,291.0,1068.0,1274.0,1162.0,755.0,459.0,766.0
2017-06-12 18:40:00,711.0,1302.0,680.0,298.0,1014.0,1260.0,1136.0,721.0,479.0,757.0
2017-06-12 18:50:00,713.0,1290.0,681.0,311.0,976.0,1292.0,1124.0,738.0,499.0,752.0
2017-06-12 19:00:00,719.0,1273.0,739.0,318.0,971.0,1297.0,1136.0,764.0,465.0,740.0
2017-06-12 19:10:00,715.0,1315.0,758.0,295.0,945.0,1248.0,1127.0,720.0,460.0,747.0
2017-06-12 19:20:00,690.0,1327.0,768.0,292.0,938.0,1238.0,1131.0,705.0,455.0,777.0
2017-06-12 19:30:00,675.0,1294.0,781.0,289.0,921.0,1246.0,1087.0,720.0,469.0,760.0
2017-06-12 19:40:00,650.0,1304.0,779.0,294.0,922.0,1226.0,1055.0,729.0,475.0,742.0
2017-06-12 19:50:00,671.0,1268.0,780.0,303.0,976.0,1320.0,1047.0,733.0,476.0,734.0
2017-06-12 20:00:00,683.0,1213.0,773.0,301.0,929.0,1292.0,1046.0,722.0,450.0,730.0
2017-06-12 20:10:00,656.0,1179.0,769.0,292.0,934.0,1229.0,1069.0,707.0,457.0,730.0
2017-06-12 20:20:00,659.0,1160.0,759.0,280.0,933.0,1251.0,1047.0,671.0,447.0,764.0
2017-06-12 20:30:00,674.0,1162.0,758.0,279.0,877.0,1219.0,1050.0,674.0,401.0,789.0
2017-06-12 20:40:00,649.0,1178.0,749.0,285.0,864.0,1162.0,1043.0,680.0,345.0,742.0
2017-06-12 20:50:00,635.0,1270.0,754.0,281.0,870.0,1186.0,1042.0,677.0,300.0,692.0
2017-06-12 21:00:00,598.0,1181.0,691.0,291.0,843.0,1106.0,1058.0,675.0,275.0,635.0
2017-06-12 21:10:00,578.0,1122.0,698.0,269.0,858.0,1068.0,1046.0,678.0,236.0,622.0
2017-06-12 21:20:00,562.0,1101.0,691.0,273.0,837.0,1048.0,1007.0,665.0,247.0,613.0
2017-06-12 21:30:00,600.0,1095.0,676.0,267.0,618.0,1047.0,1025.0,608.0,316.0,562.0
2017-06-12 21:40:00,596.0,978.0,723.0,262.0,503.0,1032.0,1027.0,572.0,339.0,520.0
2017-06-12 21:50:00,514.0,924.0,548.0,275.0,451.0,1021.0,960.0,571.0,334.0,512.0
2017-06-12 22:00:00,415.0,833.0,493.0,283.0,414.0,800.0,773.0,569.0,311.0,498.0
2017-06-12 22:10:00,385.0,706.0,533.0,273.0,407.0,759.0,717.0,506.0,302.0,505.0
2017-06-12 22:20:00,387.0,639.0,539.0,273.0,444.0,732.0,644.0,491.0,309.0,514.0
2017-06-12 22:30:00,385.0,635.0,497.0,284.0,419.0,740.0,633.0,515.0,317.0,520.0
2017-06-12 22:40:00,378.0,648.0,546.0,275.0,395.0,760.0,681.0,506.0,337.0,497.0
2017-06-12 22:50:00,383.0,654.0,518.0,282.0,401.0,732.0,706.0,511.0,333.0,489.0
2017-06-12 23:00:00,387.0,650.0,486.0,276.0,389.0,715.0,665.0,509.0,303.0,491.0
2017-06-12 23:10:00,376.0,656.0,559.0,282.0,398.0,699.0,672.0,522.0,324.0,489.0
2017-06-12 23:20:00,360.0,681.0,558.0,267.0,402.0,704.0,686.0,517.0,318.0,495.0
2017-06-12 23:30:00,356.0,647.0,556.0,274.0,377.0,684.0,664.0,486.0,321.0,524.0
2017-06-12 23:40:00,348.0,644.0,543.0,283.0,384.0,676.0,663.0,488.0,321.0,522.0
2017-06-12 23:50:00,365.0,629.0,533.0,274.0,388.0,673.0,651.0,496.0,339.0,525.0
2017-06-13 00:00:00,408.0,633.0,499.0,299.0,369.0,726.0,663.0,506.0,333.0,544.0
2017-06-13 00:10:00,418.0,636.0,499.0,320.0,371.0,742.0,648.0,490.0,404.0,569.0
2017-06-13 00:20:00,402.0,622.0,534.0,325.0,401.0,735.0,632.0,489.0,398.0,561.0
2017-06-13 00:30:00,414.0,620.0,554.0,305.0,355.0,731.0,628.0,495.0,400.0,559.0
2017-06-13 00:40:00,403.0,627.0,551.0,321.0,356.0,697.0,633.0,467.0,413.0,505.0
2017-06-13 00:50:00,500.0,676.0,543.0,329.0,368.0,759.0,650.0,482.0,394.0,493.0
2017-06-13 01:00:00,523.0,654.0,536.0,399.0,430.0,767.0,663.0,506.0,367.0,471.0
2017-06-13 01:10:00,520.0,626.0,501.0,401.0,421.0,707.0,662.0,473.0,364.0,480.0
2017-06-13 01:20:00,497.0,619.0,510.0,392.0,484.0,713.0,649.0,443.0,370.0,479.0
2017-06-13 01:30:00,495.0,585.0,573.0,399.0,425.0,726.0,661.0,439.0,370.0,477.0
2017-06-13 01:40:00,496.0,606.0,566.0,418.0,403.0,695.0,643.0,452.0,377.0,439.0
2017-06-13 01:50:00,448.0,710.0,575.0,410.0,389.0,729.0,656.0,457.0,363.0,479.0
2017-06-13 02:00:00,410.0,721.0,549.0,409.0,392.0,803.0,696.0,528.0,349.0,474.0
2017-06-13 02:10:00,412.0,748.0,507.0,406.0,399.0,770.0,686.0,525.0,335.0,478.0
2017-06-13 02:20:00,414.0,746.0,522.0,400.0,410.0,756.0,687.0,497.0,335.0,501.0
2017-06-13 02:30:00,420.0,856.0,541.0,401.0,387.0,779.0,720.0,491.0,352.0,514.0
2017-06-13 02:40:00,409.0,881.0,559.0,401.0,390.0,738.0,682.0,490.0,353.0,483.0
2017-06-13 02:50:00,409.0,869.0,498.0,395.0,384.0,774.0,673.0,668.0,372.0,515.0
2017-06-13 03:00:00,494.0,882.0,643.0,429.0,658.0,812.0,671.0,603.0,339.0,636.0
2017-06-13 03:10:00,632.0,896.0,587.0,432.0,586.0,985.0,687.0,606.0,426.0,563.0
2017-06-13 03:20:00,487.0,892.0,534.0,426.0,564.0,897.0,688.0,576.0,516.0,584.0
2017-06-13 03:30:00,481.0,898.0,591.0,386.0,619.0,878.0,689.0,587.0,546.0,594.0
2017-06-13 03:40:00,521.0,897.0,666.0,405.0,610.0,906.0,675.0,589.0,507.0,567.0
2017-06-13 03:50:00,470.0,853.0,601.0,408.0,650.0,928.0,681.0,581.0,467.0,561.0
2017-06-13 04:00:00,550.0,766.0,573.0,430.0,698.0,997.0,776.0,580.0,454.0,540.0
2017-06-13 04:10:00,609.0,832.0,575.0,400.0,629.0,1026.0,876.0,603.0,498.0,565.0
2017-06-13 04:20:00,576.0,968.0,629.0,408.0,633.0,1039.0,913.0,554.0,522.0,600.0
2017-06-13 04:30:00,616.0,903.0,679.0,415.0,644.0,1001.0,896.0,555.0,521.0,678.0
2017-06-13 04:40:00,600.0,924.0,625.0,402.0,613.0,994.0,848.0,556.0,514.0,683.0
2017-06-13 04:50:00,588.0,957.0,666.0,423.0,641.0,965.0,866.0,569.0,527.0,715.0
2017-06-13 05:00:00,570.0,912.0,743.0,426.0,740.0,991.0,890.0,586.0,524.0,709.0
2017-06-13 05:10:00,506.0,904.0,727.0,401.0,729.0,964.0,886.0,578.0,570.0,656.0
2017-06-13 05:20:00,567.0,996.0,716.0,418.0,716.0,958.0,904.0,594.0,519.0,630.0
2017-06-13 05:30:00,572.0,962.0,717.0,409.0,712.0,954.0,907.0,585.0,520.0,638.0
2017-06-13 05:40:00,605.0,944.0,658.0,423.0,724.0,1014.0,941.0,601.0,543.0,697.0
2017-06-13 05:50:00,580.0,886.0,680.0,445.0,723.0,1024.0,920.0,638.0,518.0,646.0
2017-06-13 06:00:00,606.0,958.0,719.0,427.0,756.0,979.0,968.0,705.0,551.0,704.0
2017-06-13 06:10:00,663.0,1000.0,711.0,416.0,767.0,983.0,1004.0,731.0,505.0,695.0
2017-06-13 06:20:00,634.0,1014.0,737.0,410.0,776.0,974.0,1065.0,653.0,479.0,709.0
2017-06-13 06:30:00,696.0,1078.0,699.0,402.0,844.0,948.0,1118.0,693.0,526.0,670.0
2017-06-13 06:40:00,605.0,1057.0,718.0,422.0,813.0,924.0,1069.0,692.0,507.0,641.0
2017-06-13 06:50:00,604.0,1004.0,595.0,440.0,839.0,989.0,1185.0,671.0,552.0,685.0
2017-06-13 07:00:00,668.0,1055.0,613.0,476.0,776.0,1005.0,1169.0,722.0,589.0,713.0
2017-06-13 07:10:00,661.0,1030.0,617.0,466.0,781.0,1017.0,1152.0,693.0,598.0,696.0
2017-06-13 07:20:00,684.0,1022.0,768.0,465.0,849.0,1019.0,1034.0,682.0,575.0,758.0
2017-06-13 07:30:00,620.0,1032.0,823.0,450.0,858.0,1055.0,1137.0,662.0,531.0,738.0
2017-06-13 07:40:00,603.0,1050.0,815.0,451.0,834.0,1028.0,1095.0,715.0,537.0,707.0
2017-06-13 07:50:00,556.0,1063.0,785.0,448.0,782.0,1071.0,1071.0,641.0,554.0,760.0
2017-06-13 08:00:00,579.0,1029.0,704.0,445.0,849.0,993.0,1065.0,632.0,578.0,797.0
2017-06-13 08:10:00,547.0,1005.0,729.0,436.0,808.0,1036.0,1188.0,603.0,575.0,834.0
2017-06-13 08:20:00,664.0,987.0,704.0,428.0,1050.0,1059.0,1122.0,628.0,523.0,823.0
2017-06-13 08:30:00,720.0,1018.0,619.0,476.0,1071.0,1073.0,1034.0,612.0,634.0,808.0
2017-06-13 08:40:00,724.0,1054.0,733.0,497.0,976.0,1089.0,1082.0,626.0,638.0,819.0
2017-06-13 08:50:00,748.0,1326.0,751.0,507.0,965.0,1232.0,1163.0,688.0,650.0,788.0
2017-06-13 09:00:00,780.0,1427.0,783.0,504.0,961.0,1292.0,1109.0,675.0,645.0,818.0
2017-06-13 09:10:00,734.0,1393.0,745.0,497.0,1002.0,1238.0,1123.0,709.0,529.0,799.0
2017-06-13 09:20:00,690.0,1411.0,707.0,481.0,981.0,1242.0,1157.0,711.0,538.0,920.0
2017-06-13 09:30:00,734.0,1363.0,751.0,498.0,1000.0,1292.0,1151.0,702.0,565.0,920.0
2017-06-13 09:40:00,751.0,1281.0,771.0,495.0,974.0,1312.0,1155.0,664.0,598.0,896.0
2017-06-13 09:50:00,755.0,1323.0,751.0,512.0,948.0,1302.0,1151.0,704.0,569.0,905.0
2017-06-13 10:00:00,823.0,1409.0,712.0,520.0,933.0,1360.0,1191.0,704.0,558.0,870.0
2017-06-13 10:10:00,728.0,1437.0,673.0,512.0,995.0,1494.0,1257.0,714.0,536.0,863.0
2017-06-13 10:20:00,801.0,1461.0,788.0,514.0,984.0,1461.0,1200.0,690.0,644.0,870.0
2017-06-13 10:30:00,776.0,1477.0,817.0,517.0,995.0,1496.0,1175.0,722.0,670.0,899.0
2017-06-13 10:40:00,832.0,1448.0,797.0,510.0,1000.0,1412.0,1136.0,705.0,566.0,871.0
2017-06-13 10:50:00,840.0,1398.0,790.0,516.0,994.0,1442.0,1158.0,711.0,555.0,872.0
2017-06-13 11:00:00,840.0,1431.0,752.0,536.0,1034.0,1486.0,1271.0,715.0,489.0,867.0
2017-06-13 11:10:00,770.0,1419.0,814.0,532.0,992.0,1447.0,1238.0,711.0,488.0,848.0
2017-06-13 11:20:00,811.0,1448.0,804.0,515.0,1000.0,1360.0,1150.0,709.0,479.0,870.0
2017-06-13 11:30:00,755.0,1432.0,813.0,514.0,974.0,1396.0,1134.0,720.0,503.0,878.0
2017-06-13 11:40:00,770.0,1419.0,818.0,536.0,996.0,1447.0,1120.0,720.0,484.0,971.0
2017-06-13 11:50:00,785.0,1409.0,792.0,536.0,1072.0,1519.0,1128.0,702.0,526.0,945.0
2017-06-13 12:00:00,789.0,1369.0,792.0,539.0,1002.0,1465.0,1162.0,693.0,499.0,907.0
2017-06-13 12:10:00,850.0,1359.0,799.0,528.0,987.0,1408.0,1221.0,749.0,533.0,900.0
2017-06-13 12:20:00,849.0,1323.0,849.0,518.0,1020.0,1452.0,1181.0,750.0,517.0,858.0
2017-06-13 12:30:00,816.0,1327.0,827.0,533.0,1006.0,1442.0,1129.0,746.0,539.0,837.0
2017-06-13 12:40:00,773.0,1350.0,851.0,541.0,1012.0,1445.0,1187.0,705.0,555.0,825.0
2017-06-13 12:50:00,764.0,1390.0,805.0,560.0,1009.0,1475.0,1178.0,753.0,554.0,826.0
2017-06-13 13:00:00,738.0,1388.0,797.0,551.0,986.0,1503.0,1187.0,747.0,486.0,809.0
2017-06-13 13:10:00,806.0,1336.0,740.0,529.0,1007.0,1492.0,1263.0,725.0,488.0,815.0
2017-06-13 13:20:00,796.0,1440.0,791.0,524.0,1054.0,1499.0,1186.0,707.0,488.0,827.0
2017-06-13 13:30:00,836.0,1426.0,826.0,521.0,1057.0,1521.0,1135.0,720.0,488.0,815.0
2017-06-13 13:40:00,783.0,1371.0,844.0,542.0,1034.0,1538.0,1158.0,724.0,517.0,798.0
2017-06-13 13:50:00,795.0,1379.0,843.0,533.0,1066.0,1609.0,1140.0,720.0,524.0,838.0
2017-06-13 14:00:00,774.0,1366.0,773.0,522.0,1015.0,1593.0,1149.0,727.0,488.0,824.0
2017-06-13 14:10:00,791.0,1339.0,761.0,502.0,1009.0,1558.0,1126.0,756.0,486.0,816.0
2017-06-13 14:20:00,789.0,1349.0,771.0,509.0,1007.0,1440.0,1153.0,722.0,477.0,844.0
2017-06-13 14:30:00,781.0,1344.0,770.0,506.0,1069.0,1494.0,1159.0,740.0,495.0,855.0
2017-06-13 14:40:00,768.0,1378.0,760.0,504.0,1059.0,1535.0,1145.0,752.0,518.0,828.0
2017-06-13 14:50:00,780.0,1412.0,723.0,523.0,1048.0,1635.0,1128.0,816.0,512.0,890.0
2017-06-13 15:00:00,757.0,1450.0,700.0,529.0,1105.0,1747.0,1102.0,829.0,513.0,915.0
2017-06-13 15:10:00,784.0,1456.0,761.0,512.0,1120.0,1602.0,1107.0,782.0,514.0,925.0
2017-06-13 15:20:00,778.0,1476.0,741.0,505.0,1065.0,1599.0,1091.0,811.0,523.0,877.0
2017-06-13 15:30:00,773.0,1450.0,799.0,500.0,1071.0,1631.0,1069.0,810.0,528.0,833.0
2017-06-13 15:40:00,743.0,1420.0,905.0,494.0,1060.0,1587.0,1050.0,837.0,567.0,819.0
2017-06-13 15:50:00,780.0,1394.0,855.0,530.0,1072.0,1617.0,1086.0,800.0,590.0,799.0
2017-06-13 16:00:00,761.0,1350.0,851.0,536.0,1057.0,1601.0,1094.0,819.0,549.0,817.0
2017-06-13 16:10:00,764.0,1314.0,815.0,507.0,1030.0,1577.0,1149.0,788.0,559.0,792.0
2017-06-13 16:20:00,793.0,1326.0,842.0,513.0,1071.0,1602.0,1150.0,731.0,551.0,829.0
2017-06-13 16:30:00,850.0,1340.0,769.0,519.0,1131.0,1617.0,1166.0,747.0,555.0,826.0
2017-06-13 16:40:00,828.0,1367.0,812.0,517.0,1096.0,1547.0,1161.0,772.0,559.0,792.0
2017-06-13 16:50:00,781.0,1461.0,858.0,515.0,1083.0,1577.0,1159.0,785.0,554.0,806.0
2017-06-13 17:00:00,773.0,1391.0,854.0,513.0,1048.0,1534.0,1143.0,790.0,527.0,781.0
2017-06-13 17:10:00,760.0,1359.0,833.0,485.0,1023.0,1516.0,1175.0,770.0,515.0,798.0
2017-06-13 17:20:00,741.0,1340.0,878.0,488.0,1094.0,1603.0,1173.0,776.0,495.0,803.0
2017-06-13 17:30:00,729.0,1348.0,847.0,513.0,1105.0,1601.0,1148.0,771.0,496.0,794.0
2017-06-13 17:40:00,740.0,1380.0,850.0,520.0,1023.0,1591.0,1128.0,763.0,523.0,804.0
2017-06-13 17:50:00,730.0,1364.0,869.0,541.0,1016.0,1619.0,1132.0,752.0,536.0,788.0
2017-06-13 18:00:00,738.0,1328.0,844.0,543.0,1007.0,1461.0,1117.0,747.0,492.0,797.0
2017-06-13 18:10:00,708.0,1325.0,824.0,514.0,977.0,1356.0,1135.0,756.0,481.0,803.0
2017-06-13 18:20:00,722.0,1326.0,686.0,508.0,1065.0,1332.0,1148.0,781.0,478.0,785.0
2017-06-13 18:30:00,721.0,1331.0,691.0,514.0,1076.0,1347.0,1151.0,783.0,487.0,766.0
2017-06-13 18:40:00,733.0,1343.0,679.0,507.0,1042.0,1323.0,1183.0,751.0,511.0,774.0
2017-06-13 18:50:00,730.0,1328.0,683.0,531.0,970.0,1397.0,1219.0,772.0,505.0,759.0
2017-06-13 19:00:00,708.0,1317.0,804.0,536.0,975.0,1365.0,1204.0,776.0,466.0,756.0
2017-06-13 19:10:00,714.0,1366.0,891.0,497.0,957.0,1278.0,1214.0,709.0,464.0,767.0
2017-06-13 19:20:00,694.0,1359.0,822.0,499.0,975.0,1306.0,1187.0,722.0,455.0,753.0
2017-06-13 19:30:00,690.0,1362.0,843.0,497.0,925.0,1289.0,1170.0,734.0,477.0,758.0
2017-06-13 19:40:00,694.0,1349.0,848.0,495.0,932.0,1264.0,1115.0,737.0,475.0,737.0
2017-06-13 19:50:00,702.0,1321.0,852.0,503.0,929.0,1361.0,1106.0,761.0,485.0,757.0
2017-06-13 20:00:00,682.0,1271.0,844.0,510.0,929.0,1351.0,1122.0,765.0,475.0,739.0
2017-06-13 20:10:00,700.0,1208.0,842.0,491.0,934.0,1286.0,1078.0,754.0,468.0,748.0
2017-06-13 20:20:00,685.0,1193.0,774.0,480.0,962.0,1320.0,1090.0,699.0,451.0,765.0
2017-06-13 20:30:00,704.0,1221.0,786.0,480.0,918.0,1289.0,1072.0,694.0,412.0,796.0
2017-06-13 20:40:00,683.0,1252.0,781.0,476.0,901.0,1244.0,1089.0,708.0,349.0,738.0
2017-06-13 20:50:00,680.0,1307.0,764.0,469.0,884.0,1247.0,1045.0,698.0,317.0,690.0
2017-06-13 21:00:00,640.0,1286.0,702.0,472.0,864.0,1128.0,1042.0,690.0,264.0,654.0
2017-06-13 21:10:00,600.0,1254.0,700.0,445.0,852.0,1144.0,1079.0,716.0,246.0,626.0
2017-06-13 21:20:00,588.0,1241.0,698.0,447.0,825.0,1082.0,1045.0,702.0,250.0,616.0
2017-06-13 21:30:00,598.0,1168.0,665.0,350.0,638.0,1094.0,1067.0,635.0,250.0,582.0
2017-06-13 21:40:00,586.0,1024.0,781.0,331.0,537.0,1025.0,1082.0,600.0,282.0,505.0
2017-06-13 21:50:00,509.0,960.0,583.0,314.0,493.0,1046.0,978.0,608.0,253.0,465.0
2017-06-13 22:00:00,433.0,862.0,569.0,303.0,441.0,816.0,819.0,564.0,248.0,439.0
2017-06-13 22:10:00,422.0,748.0,577.0,292.0,448.0,771.0,756.0,518.0,242.0,450.0
2017-06-13 22:20:00,421.0,681.0,590.0,299.0,435.0,727.0,667.0,533.0,247.0,451.0
2017-06-13 22:30:00,432.0,654.0,551.0,304.0,423.0,739.0,642.0,509.0,245.0,458.0
2017-06-13 22:40:00,419.0,666.0,635.0,291.0,431.0,695.0,618.0,495.0,270.0,436.0
2017-06-13 22:50:00,410.0,695.0,561.0,310.0,417.0,687.0,594.0,492.0,264.0,412.0
2017-06-13 23:00:00,406.0,707.0,569.0,307.0,420.0,682.0,595.0,502.0,251.0,428.0
2017-06-13 23:10:00,399.0,714.0,613.0,289.0,420.0,702.0,595.0,506.0,243.0,426.0
2017-06-13 23:20:00,401.0,727.0,618.0,279.0,404.0,675.0,601.0,489.0,259.0,437.0
2017-06-13 23:30:00,383.0,751.0,622.0,284.0,410.0,643.0,569.0,477.0,257.0,440.0
2017-06-13 23:40:00,371.0,1205.0,613.0,282.0,406.0,655.0,559.0,495.0,269.0,468.0
2017-06-13 23:50:00,375.0,1088.0,580.0,308.0,418.0,647.0,547.0,495.0,275.0,462.0
